"2020-02-19 22:46:41","49","20.5"
"2020-02-19 23:16:41","49","20.2"
"2020-02-19 23:46:41","49","20.1"
"2020-02-20 00:16:41","49","20"
"2020-02-20 00:46:41","48","19.8"
"2020-02-20 01:16:41","48","19.8"
"2020-02-20 01:46:42","48","19.7"
"2020-02-20 02:16:42","48","19.6"
"2020-02-20 02:46:42","47","19.5"
"2020-02-20 03:16:42","47","19.5"
"2020-02-20 03:46:42","47","19.5"
"2020-02-20 04:16:42","47","19.4"
"2020-02-20 04:46:42","48","19.4"
"2020-02-20 05:16:42","47","19.3"
"2020-02-20 05:46:42","47","19.3"
"2020-02-20 06:16:42","46","19.3"
"2020-02-20 06:46:42","46","19.2"
"2020-02-20 07:16:43","48","19.2"
"2020-02-20 07:46:43","48","19.2"
"2020-02-20 08:16:43","51","19.3"
"2020-02-20 08:46:43","53","19.4"
"2020-02-20 09:16:43","52","19.4"
"2020-02-20 09:46:43","51","19.5"
"2020-02-20 10:16:43","51","19.5"
"2020-02-20 10:46:43","51","19.6"
"2020-02-20 11:16:43","51","19.6"
"2020-02-20 11:46:44","51","19.5"
"2020-02-20 12:16:44","52","19.5"
"2020-02-20 12:46:44","52","19.5"
"2020-02-20 13:16:44","51","19.5"
"2020-02-20 13:46:44","51","19.4"
"2020-02-20 14:16:44","52","19.3"
"2020-02-20 14:46:44","54","19.2"
"2020-02-20 15:16:44","54","19.2"
"2020-02-20 15:46:44","54","19.3"
"2020-02-20 16:16:44","54","19.3"
"2020-02-20 16:46:44","54","19.3"
"2020-02-20 17:16:45","54","19.3"
"2020-02-20 17:46:45","53","19.4"
"2020-02-20 18:16:45","55","19.5"
"2020-02-20 18:46:45","55","19.5"
"2020-02-20 19:16:45","55","19.6"
"2020-02-20 19:46:45","55","19.6"
"2020-02-20 20:16:45","53","20.3"
"2020-02-20 20:46:45","53","20.8"
"2020-02-20 21:16:45","55","21.1"
"2020-02-20 21:46:45","54","20.6"
"2020-02-20 22:16:46","54","20.4"
"2020-02-20 22:46:46","54","20.2"
"2020-02-20 23:16:46","54","20"
"2020-02-20 23:46:46","54","20"
"2020-02-21 00:16:46","54","19.9"
"2020-02-21 00:46:46","54","19.9"
"2020-02-21 01:16:46","54","19.8"
"2020-02-21 01:46:46","54","19.8"
"2020-02-21 02:16:46","54","19.8"
"2020-02-21 02:46:46","54","19.7"
"2020-02-21 03:16:47","54","19.6"
"2020-02-21 03:46:47","54","19.6"
"2020-02-21 04:16:47","54","19.6"
"2020-02-21 04:46:47","53","19.6"
"2020-02-21 05:16:47","54","19.6"
"2020-02-21 05:46:47","53","19.6"
"2020-02-21 06:16:47","53","19.5"
"2020-02-21 06:46:47","54","19.5"
"2020-02-21 07:16:47","54","19.5"
"2020-02-21 07:46:47","54","19.5"
"2020-02-21 08:16:47","60","19.5"
"2020-02-21 08:46:47","58","19.4"
"2020-02-21 09:16:48","58","19.5"
"2020-02-21 09:46:48","56","19.5"
"2020-02-21 10:16:48","56","19.5"
"2020-02-21 10:46:48","55","19.5"
"2020-02-21 11:16:48","55","19.5"
"2020-02-21 11:46:48","55","19.5"
"2020-02-21 12:16:48","54","19.6"
"2020-02-21 12:46:48","54","19.5"
"2020-02-21 13:16:48","54","19.5"
"2020-02-21 13:46:48","54","19.5"
"2020-02-21 14:16:48","54","19.6"
"2020-02-21 14:46:49","55","19.6"
"2020-02-21 15:16:49","55","19.6"
"2020-02-21 15:46:49","55","19.6"
"2020-02-21 16:16:49","56","19.7"
"2020-02-21 16:46:49","56","19.8"
"2020-02-21 17:16:49","55","20"
"2020-02-21 17:46:49","55","20.1"
"2020-02-21 18:16:49","55","20.2"
"2020-02-21 18:46:49","55","20.9"
"2020-02-21 19:16:49","54","20.8"
"2020-02-21 19:46:49","53","20.8"
"2020-02-21 20:16:50","54","20.3"
"2020-02-21 20:46:50","54","20.1"
"2020-02-21 21:16:50","55","19.9"
"2020-02-21 21:46:50","55","19.8"
"2020-02-21 22:16:50","55","19.8"
"2020-02-21 22:46:50","55","19.7"
"2020-02-21 23:16:50","55","19.6"
"2020-02-21 23:46:50","55","19.6"
"2020-02-22 00:16:50","55","19.5"
"2020-02-22 00:46:51","55","19.5"
"2020-02-22 01:16:51","55","19.5"
"2020-02-22 01:46:51","55","19.5"
"2020-02-22 02:16:51","55","19.5"
"2020-02-22 02:46:51","55","19.5"
"2020-02-22 03:16:51","56","19.5"
"2020-02-22 03:46:51","56","19.4"
"2020-02-22 04:16:51","56","19.5"
"2020-02-22 04:46:51","56","19.5"
"2020-02-22 05:16:51","56","19.5"
"2020-02-22 05:46:52","56","19.5"
"2020-02-22 06:16:52","56","19.4"
"2020-02-22 06:46:52","56","19.4"
"2020-02-22 07:16:52","56","19.4"
"2020-02-22 07:46:52","56","19.4"
"2020-02-22 08:16:52","56","19.4"
"2020-02-22 08:46:52","56","19.4"
"2020-02-22 09:16:52","57","19.6"
"2020-02-22 09:46:52","56","20.5"
"2020-02-22 10:16:52","54","21.1"
"2020-02-22 10:46:52","53","21.2"
"2020-02-22 11:16:53","53","21.4"
"2020-02-22 11:46:53","55","21.1"
"2020-02-22 12:16:53","52","20.5"
"2020-02-22 12:46:53","54","20.4"
"2020-02-22 13:16:53","50","20.6"
"2020-02-22 13:46:53","49","20.8"
"2020-02-22 14:16:53","49","20.9"
"2020-02-22 14:46:53","49","20.5"
"2020-02-22 15:16:53","52","20.2"
"2020-02-22 15:46:53","53","20.2"
"2020-02-22 16:16:53","54","20.3"
"2020-02-22 16:46:54","53","20.5"
"2020-02-22 17:16:54","55","20.5"
"2020-02-22 17:46:54","56","20.3"
"2020-02-22 18:16:54","56","20.1"
"2020-02-22 18:46:54","57","20.1"
"2020-02-22 19:16:54","57","20.1"
"2020-02-22 19:46:54","57","20.2"
"2020-02-22 20:16:54","58","20.7"
"2020-02-22 20:46:54","57","20.7"
"2020-02-22 21:16:54","57","20.3"
"2020-02-22 21:46:54","57","20.1"
"2020-02-22 22:16:55","57","20.1"
"2020-02-22 22:46:55","57","20.1"
"2020-02-22 23:16:55","57","20.1"
"2020-02-22 23:46:55","58","20"
"2020-02-23 00:16:55","58","19.9"
"2020-02-23 00:46:55","59","19.9"
"2020-02-23 01:16:55","59","19.8"
"2020-02-23 01:46:55","58","19.9"
"2020-02-23 02:16:55","58","19.8"
"2020-02-23 02:46:55","58","19.8"
"2020-02-23 03:16:55","57","19.8"
"2020-02-23 03:46:56","56","19.7"
"2020-02-23 04:16:56","56","19.6"
"2020-02-23 04:46:56","55","19.6"
"2020-02-23 05:16:56","55","19.6"
"2020-02-23 05:46:56","54","19.6"
"2020-02-23 06:16:56","54","19.5"
"2020-02-23 06:46:56","53","19.5"
"2020-02-23 07:16:56","53","19.5"
"2020-02-23 07:46:56","53","19.5"
"2020-02-23 08:16:56","53","19.5"
"2020-02-23 08:46:57","53","19.5"
"2020-02-23 09:16:57","53","19.5"
"2020-02-23 09:46:57","47","19.2"
"2020-02-23 10:16:57","52","20.1"
"2020-02-23 10:46:57","52","20.9"
"2020-02-23 11:16:57","52","21.3"
"2020-02-23 11:46:57","51","21.3"
"2020-02-23 12:16:57","52","21.2"
"2020-02-23 12:46:57","53","21.1"
"2020-02-23 13:16:58","53","21.1"
"2020-02-23 13:46:58","51","20.9"
"2020-02-23 14:16:58","50","20.9"
"2020-02-23 14:46:58","51","21"
"2020-02-23 15:16:58","51","20.5"
"2020-02-23 15:46:58","51","20.2"
"2020-02-23 16:16:58","52","20.3"
"2020-02-23 16:46:58","52","20.3"
"2020-02-23 17:16:58","53","20.5"
"2020-02-23 17:46:58","54","20.6"
"2020-02-23 18:16:58","54","20.4"
"2020-02-23 18:46:58","54","20.3"
"2020-02-23 19:16:59","55","20.3"
"2020-02-23 19:46:59","55","20.2"
"2020-02-23 20:16:59","55","20.7"
"2020-02-23 20:46:59","54","20.7"
"2020-02-23 21:16:59","55","20.3"
"2020-02-23 21:46:59","54","20.2"
"2020-02-23 22:16:59","55","20.1"
"2020-02-23 22:46:59","55","20"
"2020-02-23 23:16:59","55","19.9"
"2020-02-23 23:47:00","55","19.9"
"2020-02-24 00:17:02","55","19.8"
"2020-02-24 00:47:00","56","19.7"
"2020-02-24 01:17:00","55","19.7"
"2020-02-24 01:47:00","56","19.7"
"2020-02-24 02:17:00","56","19.6"
"2020-02-24 02:47:00","56","19.6"
"2020-02-24 03:17:00","56","19.6"
"2020-02-24 03:47:00","56","19.6"
"2020-02-24 04:17:01","56","19.6"
"2020-02-24 04:47:01","56","19.5"
"2020-02-24 05:17:01","55","19.5"
"2020-02-24 05:47:01","56","19.5"
"2020-02-24 06:17:01","55","19.5"
"2020-02-24 06:47:01","55","19.4"
"2020-02-24 07:17:01","61","19.5"
"2020-02-24 07:47:01","60","19.6"
"2020-02-24 08:17:01","58","19.6"
"2020-02-24 08:47:01","57","19.5"
"2020-02-24 09:17:01","57","19.6"
"2020-02-24 09:47:01","56","19.7"
"2020-02-24 10:17:02","55","19.7"
"2020-02-24 10:47:02","55","19.7"
"2020-02-24 11:17:02","54","19.6"
"2020-02-24 11:47:02","53","19.5"
"2020-02-24 12:17:02","53","19.4"
"2020-02-24 12:47:02","53","19"
"2020-02-24 13:17:02","52","18.9"
"2020-02-24 13:47:02","52","18.4"
"2020-02-24 14:17:02","54","17.9"
"2020-02-24 14:47:02","56","17.7"
"2020-02-24 15:17:02","57","17.6"
"2020-02-24 15:47:03","57","17.5"
"2020-02-24 16:17:03","58","17.5"
"2020-02-24 16:47:03","57","17.6"
"2020-02-24 17:17:03","59","17.6"
"2020-02-24 17:47:03","60","17.5"
"2020-02-24 18:17:03","59","17.6"
"2020-02-24 18:47:03","59","17.7"
"2020-02-24 19:17:03","58","17.8"
"2020-02-24 19:47:03","59","17.7"
"2020-02-24 20:17:03","58","18.4"
"2020-02-24 20:47:03","57","18.9"
"2020-02-24 21:17:04","59","19.5"
"2020-02-24 21:47:04","59","19"
"2020-02-24 22:17:04","58","19"
"2020-02-24 22:47:04","59","18.9"
"2020-02-24 23:17:04","59","18.8"
"2020-02-24 23:47:04","59","18.7"
"2020-02-25 00:17:04","58","18.7"
"2020-02-25 00:47:04","58","18.6"
"2020-02-25 01:17:04","58","18.6"
"2020-02-25 01:47:04","58","18.6"
"2020-02-25 02:17:04","58","18.6"
"2020-02-25 02:47:05","58","18.6"
"2020-02-25 03:17:05","57","18.6"
"2020-02-25 03:47:05","58","18.6"
"2020-02-25 04:17:05","57","18.7"
"2020-02-25 04:47:05","57","18.6"
"2020-02-25 05:17:05","57","18.7"
"2020-02-25 05:47:05","57","18.7"
"2020-02-25 06:17:05","57","18.7"
"2020-02-25 06:47:05","58","18.8"
"2020-02-25 07:17:05","63","18.9"
"2020-02-25 07:47:05","62","18.9"
"2020-02-25 08:17:06","62","18.9"
"2020-02-25 08:47:06","63","18.9"
"2020-02-25 09:17:06","61","19"
"2020-02-25 09:47:06","60","19"
"2020-02-25 10:17:06","59","19"
"2020-02-25 10:47:06","59","19"
"2020-02-25 11:17:06","59","19"
"2020-02-25 11:47:06","59","19"
"2020-02-25 12:17:06","60","19"
"2020-02-25 12:47:06","60","19"
"2020-02-25 13:17:06","61","19"
"2020-02-25 13:47:07","61","19"
"2020-02-25 14:17:07","61","19"
"2020-02-25 14:47:07","65","18.7"
"2020-02-25 15:17:07","66","18.6"
"2020-02-25 15:47:07","67","18.1"
"2020-02-25 16:17:07","67","17.8"
"2020-02-25 16:47:07","69","17.3"
"2020-02-25 17:17:07","67","17.4"
"2020-02-25 17:47:07","65","17.4"
"2020-02-25 18:17:07","63","17.3"
"2020-02-25 18:47:08","63","17.3"
"2020-02-25 19:17:08","64","17.3"
"2020-02-25 19:47:08","64","17.5"
